Estado;Bacia;Nome Poço ANP;Nome Poço Operador;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia) Assoc;Gás Natural (Mm³/dia) N Assoc;Gás Natural (Mm³/dia) Total;Volume Gás Royalties (m³/mês);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês);Período da Carga;Corrente;Grau API;Fração de Destilados|Lev|Cort;Fração de Destilados|Lev|Vol;Fração de Destilados|Méd|Corte;Fração de Destilados|Méd|Vol;Fração de Destilados|Pes|Corte;Fração de Destilados|Pes|Vol;% em Volumes Metano;% em Volumes Etano;% em Volumes Propano;% em Volumes Iso-Butano;% em Volumes Butano;% em Volumes Iso-Pentano;% em Volumes n-Pentano;% em Volumes Hexanos;% em Volumes Heptanos;% em Volumes Octanos;% em Volumes Nonanos;% em Volumes Decanos;% em Volumes Undecanos;% em Volumes Oxigênio;% em Volumes Nitrogênio;% em Volumes Gás Carbônico;Densidade GLP Gás;Densidade GLP Líquido;PCS GP(kJ/m³);Data de atualização
Rio Grande do Norte;Potiguar;7-CAM-455D-RN;7CAM 0455D RN;CANTO DO AMARO;3R Potiguar;4.80E+14;2023/07;0.5693;0;0.5693;0.0001;0;0.0001;0.001;463772;Estação Coletora CAM-N;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Bahia;Recôncavo;7-FBM-34-BA;7FBM 0034  BA;FAZENDA BÁLSAMO;Petrobras;4.80E+14;2023/07;198247;0;198247;0.0311;0;0.0311;0.933;5199155;Estação Coletora Fazenda Bálsamo B;INSTALACAO EMB/DESEMB;744;2022/02;Baiano Mistura;36.5;< 210ºC;0.191;210ºC a 500ºC;0.497;> 500ºC;0.312;71.16;7.83;10.51;1.57;2.36;0.45;0.4;0.2;0.1;0.04;0.01;0;0;0.06;0.64;4.67;19947;52741749;380776805;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-BEN-26-RN;7BEN26RN;BENFICA;3R Potiguar;4.86E+12;2023/07;0;0;0;0;0;0;0;0;Estação Coletora Central de Benfica;INSTALACAO EMB/DESEMB;0;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Bahia;Recôncavo;7-FBM-76-BA;7FBM 0076  BA;FAZENDA BÁLSAMO;Petrobras;4.80E+14;2023/07;0.9684;0;0.9684;0.0028;0;0.0028;0.084;546191;Estação Coletora Fazenda Bálsamo B;INSTALACAO EMB/DESEMB;241;2022/02;Baiano Mistura;36.5;< 210ºC;0.191;210ºC a 500ºC;0.497;> 500ºC;0.312;71.16;7.83;10.51;1.57;2.36;0.45;0.4;0.2;0.1;0.04;0.01;0;0;0.06;0.64;4.67;19947;52741749;380776805;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-CAM-456-RN;7CAM 0456  RN;CANTO DO AMARO;3R Potiguar;4.80E+14;2023/07;163223;0;163223;0.0017;0;0.0017;0.052;121471;Estação Coletora Canto do Amaro F;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Bahia;Recôncavo;7-FBM-104-BA;7FBM 0104  BA;FAZENDA BÁLSAMO;Petrobras;4.80E+14;2023/07;95761;0;95761;0.0276;0;0.0276;0.829;1532754;Estação Coletora Fazenda Bálsamo A;INSTALACAO EMB/DESEMB;744;2022/02;Baiano Mistura;36.5;< 210ºC;0.191;210ºC a 500ºC;0.497;> 500ºC;0.312;71.16;7.83;10.51;1.57;2.36;0.45;0.4;0.2;0.1;0.04;0.01;0;0;0.06;0.64;4.67;19947;52741749;380776805;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-BEN-19-RN;7BEN 0019  RN;BENFICA;3R Potiguar;4.86E+12;2023/07;149813;0;149813;0.6018;0;0.6018;18623;12671145;Estação Coletora Central de Benfica;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Bahia;Recôncavo;7-FBM-112-BA;7FBM 0112  BA;FAZENDA BÁLSAMO;Petrobras;4.80E+14;2023/07;198569;0;198569;0.0299;0;0.0299;0.898;783909;Estação Coletora Fazenda Bálsamo B;INSTALACAO EMB/DESEMB;692;2022/02;Baiano Mistura;36.5;< 210ºC;0.191;210ºC a 500ºC;0.497;> 500ºC;0.312;71.16;7.83;10.51;1.57;2.36;0.45;0.4;0.2;0.1;0.04;0.01;0;0;0.06;0.64;4.67;19947;52741749;380776805;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-CAM-462-RN;7CAM 0462  RN;CANTO DO AMARO;3R Potiguar;4.80E+14;2023/07;0;0;0;0;0;0;0;0;Estação Coletora Canto do Amaro L;INSTALACAO EMB/DESEMB;0;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Bahia;Recôncavo;7-FBM-163-BA;7FBM 0163  BA;FAZENDA BÁLSAMO;Petrobras;4.80E+14;2023/07;0.3133;0;0.3133;0.0006;0;0.0006;0.017;1164603;Estação Coletora Fazenda Bálsamo A;INSTALACAO EMB/DESEMB;567;2022/02;Baiano Mistura;36.5;< 210ºC;0.191;210ºC a 500ºC;0.497;> 500ºC;0.312;71.16;7.83;10.51;1.57;2.36;0.45;0.4;0.2;0.1;0.04;0.01;0;0;0.06;0.64;4.67;19947;52741749;380776805;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-BEN-17-RN;7BEN 0017  RN;BENFICA;3R Potiguar;4.86E+12;2023/07;0.0436;0;0.0436;0.0077;0;0.0077;0.238;81855;Estação Coletora Central de Benfica;INSTALACAO EMB/DESEMB;66;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Bahia;Recôncavo;7-FBM-230D-BA;7FBM230DBA;FAZENDA BÁLSAMO;Petrobras;4.80E+14;2023/07;518106;0;518106;0.0955;0;0.0955;2865;1340492;Estação Coletora Fazenda Bálsamo B;INSTALACAO EMB/DESEMB;743;2022/02;Baiano Mistura;36.5;< 210ºC;0.191;210ºC a 500ºC;0.497;> 500ºC;0.312;71.16;7.83;10.51;1.57;2.36;0.45;0.4;0.2;0.1;0.04;0.01;0;0;0.06;0.64;4.67;19947;52741749;380776805;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-CAM-463-RN;7CAM 0463  RN;CANTO DO AMARO;3R Potiguar;4.80E+14;2023/07;185813;0;185813;0.0026;0;0.0026;0.079;3631757;Estação Coletora Canto do Amaro L;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Bahia;Recôncavo;7-FBM-252D-BA;7FBM252DBA;FAZENDA BÁLSAMO;Petrobras;4.80E+14;2023/07;19062;0;19062;0.0095;0;0.0095;0.285;3531481;Estação Coletora Fazenda Bálsamo A;INSTALACAO EMB/DESEMB;482;2022/02;Baiano Mistura;36.5;< 210ºC;0.191;210ºC a 500ºC;0.497;> 500ºC;0.312;71.16;7.83;10.51;1.57;2.36;0.45;0.4;0.2;0.1;0.04;0.01;0;0;0.06;0.64;4.67;19947;52741749;380776805;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-BEN-16-RN;7BEN 0016  RN;BENFICA;3R Potiguar;4.86E+12;2023/07;57132;0;57132;0.0128;0;0.0128;0.395;3951261;Estação Coletora Central de Benfica;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Bahia;Recôncavo;7-BA-341-BA;7BA  0341  BA;BURACICA;Petrobras;4.80E+14;2023/07;124376;0;124376;0.0633;0;0.0633;1962;6849623;Estação Coletora Nova Tororó;INSTALACAO EMB/DESEMB;597;2022/02;Baiano Mistura;36.5;< 210ºC;0.191;210ºC a 500ºC;0.497;> 500ºC;0.312;29288;5091;9.29;2751;3809;1026;1016;0.59;0.215;0.074;0.004;0;0;0.135;2208;44503;207867;53748428;179109717;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-CAM-467-RN;7CAM 0467  RN;CANTO DO AMARO;3R Potiguar;4.80E+14;2023/07;185533;0;185533;0.0029;0;0.0029;0.09;15400908;Estação Coletora Canto do Amaro G;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Bahia;Recôncavo;7-BA-353D-BA;7BA  0353D BA;BURACICA;Petrobras;4.80E+14;2023/07;187824;0;187824;0.0215;0;0.0215;0.667;15477382;Estação Coletora Lameiro;INSTALACAO EMB/DESEMB;737;2022/02;Baiano Mistura;36.5;< 210ºC;0.191;210ºC a 500ºC;0.497;> 500ºC;0.312;29288;5091;9.29;2751;3809;1026;1016;0.59;0.215;0.074;0.004;0;0;0.135;2208;44503;207867;53748428;179109717;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-BEN-15-RN;7BEN 0015  RN;BENFICA;3R Potiguar;4.86E+12;2023/07;0.0765;0;0.0765;0.0023;0;0.0023;0.069;88686;Estação Coletora Central de Benfica;INSTALACAO EMB/DESEMB;35;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Bahia;Recôncavo;7-BA-374D-BA;7BA  0374D BA;BURACICA;Petrobras;4.80E+14;2023/07;21685;0;21685;0.0545;0;0.0545;1689;2163665;Estação Coletora Nova Tororó;INSTALACAO EMB/DESEMB;737;2022/02;Baiano Mistura;36.5;< 210ºC;0.191;210ºC a 500ºC;0.497;> 500ºC;0.312;29288;5091;9.29;2751;3809;1026;1016;0.59;0.215;0.074;0.004;0;0;0.135;2208;44503;207867;53748428;179109717;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-CAM-439-RN;7CAM 0439  RN;CANTO DO AMARO;3R Potiguar;4.80E+14;2023/07;1.75;0;1.75;0.0003;0;0.0003;0.008;351552;Estação Coletora Canto do Amaro J;INSTALACAO EMB/DESEMB;155;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Bahia;Recôncavo;7-BA-75-BA;7BA  0075  BA;BURACICA;Petrobras;4.80E+14;2023/07;264631;0;264631;0.0328;0;0.0328;1017;11707392;Estação Coletora Lameiro;INSTALACAO EMB/DESEMB;744;2022/02;Baiano Mistura;36.5;< 210ºC;0.191;210ºC a 500ºC;0.497;> 500ºC;0.312;29288;5091;9.29;2751;3809;1026;1016;0.59;0.215;0.074;0.004;0;0;0.135;2208;44503;207867;53748428;179109717;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-BEN-13-RN;7BEN 0013  RN;BENFICA;3R Potiguar;4.86E+12;2023/07;0.4344;0;0.4344;0.0138;0;0.0138;0.426;714638;Estação Coletora Central de Benfica;INSTALACAO EMB/DESEMB;66;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Bahia;Recôncavo;7-BA-94-BA;7BA  0094  BA;BURACICA;Petrobras;4.80E+14;2023/07;0.237;0;0.237;0.0005;0;0.0005;0.017;61405;Estação Coletora Alvorada;INSTALACAO EMB/DESEMB;32;2022/02;Baiano Mistura;36.5;< 210ºC;0.191;210ºC a 500ºC;0.497;> 500ºC;0.312;29288;5091;9.29;2751;3809;1026;1016;0.59;0.215;0.074;0.004;0;0;0.135;2208;44503;207867;53748428;179109717;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-CAM-415-RN;7CAM 0415  RN;CANTO DO AMARO;3R Potiguar;4.80E+14;2023/07;60056;0;60056;0.0009;0;0.0009;0.028;3719995;Estação Coletora Canto do Amaro J;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Bahia;Recôncavo;7-BA-60-BA;7BA  0060  BA;BURACICA;Petrobras;4.80E+14;2023/07;0.1572;0;0.1572;0.0003;0;0.0003;0.01;568211;Estação Coletora Alvorada;INSTALACAO EMB/DESEMB;25;2022/02;Baiano Mistura;36.5;< 210ºC;0.191;210ºC a 500ºC;0.497;> 500ºC;0.312;29288;5091;9.29;2751;3809;1026;1016;0.59;0.215;0.074;0.004;0;0;0.135;2208;44503;207867;53748428;179109717;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-BEN-12-RN;7BEN 0012  RN;BENFICA;3R Potiguar;4.86E+12;2023/07;31001;0;31001;0.2877;0;0.2877;8903;967668;Estação Coletora Central de Benfica;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Bahia;Recôncavo;7-BA-67-BA;7BA  0067  BA;BURACICA;Petrobras;4.80E+14;2023/07;19186;0;19186;0.0036;0;0.0036;0.113;693583;Estação Coletora Lameiro;INSTALACAO EMB/DESEMB;743;2022/02;Baiano Mistura;36.5;< 210ºC;0.191;210ºC a 500ºC;0.497;> 500ºC;0.312;29288;5091;9.29;2751;3809;1026;1016;0.59;0.215;0.074;0.004;0;0;0.135;2208;44503;207867;53748428;179109717;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-CAM-369-RN;7CAM 0369  RN;CANTO DO AMARO;3R Potiguar;4.80E+14;2023/07;0.5815;0;0.5815;0.0001;0;0.0001;0.001;284249;Estação Coletora Canto do Amaro H;INSTALACAO EMB/DESEMB;84;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Bahia;Recôncavo;7-BA-130-BA;7BA  0130  BA;BURACICA;Petrobras;4.80E+14;2023/07;159885;0;159885;0.0005;0;0.0005;0.016;14493094;Estação Coletora Alvorada;INSTALACAO EMB/DESEMB;620;2022/02;Baiano Mistura;36.5;< 210ºC;0.191;210ºC a 500ºC;0.497;> 500ºC;0.312;29288;5091;9.29;2751;3809;1026;1016;0.59;0.215;0.074;0.004;0;0;0.135;2208;44503;207867;53748428;179109717;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-BEN-10-RN;7BEN 0010  RN;BENFICA;3R Potiguar;4.86E+12;2023/07;0.2228;0;0.2228;0.0018;0;0.0018;0.055;388605;Estação Coletora Central de Benfica;INSTALACAO EMB/DESEMB;35;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Bahia;Recôncavo;7-BA-122-BA;7BA  0122  BA;BURACICA;Petrobras;4.80E+14;2023/07;26155;0;26155;0.0046;0;0.0046;0.143;5865477;Estação Coletora Alvorada;INSTALACAO EMB/DESEMB;161;2022/02;Baiano Mistura;36.5;< 210ºC;0.191;210ºC a 500ºC;0.497;> 500ºC;0.312;29288;5091;9.29;2751;3809;1026;1016;0.59;0.215;0.074;0.004;0;0;0.135;2208;44503;207867;53748428;179109717;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-CAM-1545D-RN;7-CAM-1545D-RN;CANTO DO AMARO;3R Potiguar;4.80E+14;2023/07;780379;0;780379;0.0107;0;0.0107;0.33;32176166;Estação Coletora Canto do Amaro L;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Bahia;Recôncavo;7-BA-62-BA;7BA  0062  BA;BURACICA;Petrobras;4.80E+14;2023/07;53881;0;53881;0.0373;0;0.0373;1155;10204285;Estação Coletora Alvorada;INSTALACAO EMB/DESEMB;525;2022/02;Baiano Mistura;36.5;< 210ºC;0.191;210ºC a 500ºC;0.497;> 500ºC;0.312;29288;5091;9.29;2751;3809;1026;1016;0.59;0.215;0.074;0.004;0;0;0.135;2208;44503;207867;53748428;179109717;04/09/2023 02:36
Rio Grande do Norte;Potiguar;3-REP-15-RN;3REP 0015  RN;BENFICA;3R Potiguar;4.86E+12;2023/07;51544;0;51544;0.0192;0;0.0192;0.593;1275415;Estação Coletora Central de Benfica;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Bahia;Recôncavo;7-BA-447D-BA;7BA447DBA;BURACICA;Petrobras;4.80E+14;2023/07;17029;0;17029;0.0224;0;0.0224;0.693;4328901;Estação Coletora Lameiro;INSTALACAO EMB/DESEMB;400;2022/02;Baiano Mistura;36.5;< 210ºC;0.191;210ºC a 500ºC;0.497;> 500ºC;0.312;29288;5091;9.29;2751;3809;1026;1016;0.59;0.215;0.074;0.004;0;0;0.135;2208;44503;207867;53748428;179109717;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-CAM-1549-RN;7-CAM-1549-RN;CANTO DO AMARO;3R Potiguar;4.80E+14;2023/07;528145;0;528145;0.0084;0;0.0084;0.259;39010946;Estação Coletora Canto do Amaro H;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Bahia;Recôncavo;7-BA-394D-BA;7BA394DBA;BURACICA;Petrobras;4.80E+14;2023/07;418463;0;418463;0.0492;0;0.0492;1526;10551258;Estação Coletora Alvorada;INSTALACAO EMB/DESEMB;738;2022/02;Baiano Mistura;36.5;< 210ºC;0.191;210ºC a 500ºC;0.497;> 500ºC;0.312;29288;5091;9.29;2751;3809;1026;1016;0.59;0.215;0.074;0.004;0;0;0.135;2208;44503;207867;53748428;179109717;04/09/2023 02:36
Rio Grande do Norte;Potiguar;3-REP-1-RN;3REP 0001  RN;BENFICA;3R Potiguar;4.86E+12;2023/07;15714;0;15714;0.0067;0;0.0067;0.208;2236579;Est.Colet.A Redonda Profunda - Cpo. Red. Prof.;INSTALACAO EMB/DESEMB;148;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Bahia;Recôncavo;7-BA-99-BA;7BA  0099  BA;BURACICA;Petrobras;4.80E+14;2023/07;141151;0;141151;0.0157;0;0.0157;0.487;8549213;Estação Coletora Alvorada;INSTALACAO EMB/DESEMB;740;2022/02;Baiano Mistura;36.5;< 210ºC;0.191;210ºC a 500ºC;0.497;> 500ºC;0.312;29288;5091;9.29;2751;3809;1026;1016;0.59;0.215;0.074;0.004;0;0;0.135;2208;44503;207867;53748428;179109717;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-CAM-205-RN;7CAM 0205  RN;CANTO DO AMARO;3R Potiguar;4.80E+14;2023/07;77663;0;77663;0.0012;0;0.0012;0.035;1705502;Estação Coletora Canto do Amaro B;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Bahia;Recôncavo;7-BA-81-BA;7BA  0081  BA;BURACICA;Petrobras;4.80E+14;2023/07;54435;0;54435;0.0061;0;0.0061;0.19;1056109;Estação Coletora Lameiro;INSTALACAO EMB/DESEMB;331;2022/02;Baiano Mistura;36.5;< 210ºC;0.191;210ºC a 500ºC;0.497;> 500ºC;0.312;29288;5091;9.29;2751;3809;1026;1016;0.59;0.215;0.074;0.004;0;0;0.135;2208;44503;207867;53748428;179109717;04/09/2023 02:36
Rio Grande do Norte;Potiguar;1-BVS-3-RN;1BVS 0003  RN;BENFICA;3R Potiguar;4.86E+12;2023/07;0.8077;0;0.8077;0.003;0;0.003;0.092;1238309;Estação Coletora Central de Benfica;INSTALACAO EMB/DESEMB;224;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Bahia;Recôncavo;7-BA-360D-BA;7BA  0360D BA;BURACICA;Petrobras;4.80E+14;2023/07;51684;0;51684;0.0165;0;0.0165;0.512;4771888;Estação Coletora Lameiro;INSTALACAO EMB/DESEMB;432;2022/02;Baiano Mistura;36.5;< 210ºC;0.191;210ºC a 500ºC;0.497;> 500ºC;0.312;29288;5091;9.29;2751;3809;1026;1016;0.59;0.215;0.074;0.004;0;0;0.135;2208;44503;207867;53748428;179109717;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-CAM-209-RN;7CAM 0209  RN;CANTO DO AMARO;3R Potiguar;4.80E+14;2023/07;10354;0;10354;0.0001;0;0.0001;0.002;193085;Estação Coletora CAM-N;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Bahia;Recôncavo;7-BA-338-BA;7BA  0338  BA;BURACICA;Petrobras;4.80E+14;2023/07;225179;0;225179;0.0165;0;0.0165;0.511;22154251;Estação Coletora Lameiro;INSTALACAO EMB/DESEMB;744;2022/02;Baiano Mistura;36.5;< 210ºC;0.191;210ºC a 500ºC;0.497;> 500ºC;0.312;29288;5091;9.29;2751;3809;1026;1016;0.59;0.215;0.074;0.004;0;0;0.135;2208;44503;207867;53748428;179109717;04/09/2023 02:36
Rio Grande do Norte;Potiguar;1-BEN-3-RN;1BEN 0003  RN;BENFICA;3R Potiguar;4.86E+12;2023/07;56207;0;56207;0.2847;0;0.2847;8809;4223547;Estação Coletora Central de Benfica;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Bahia;Recôncavo;7-BA-276-BA;7BA  0276  BA;BURACICA;Petrobras;4.80E+14;2023/07;38861;0;38861;0.0124;0;0.0124;0.383;7131786;Estação Coletora Pereira;INSTALACAO EMB/DESEMB;361;2022/02;Baiano Mistura;36.5;< 210ºC;0.191;210ºC a 500ºC;0.497;> 500ºC;0.312;29288;5091;9.29;2751;3809;1026;1016;0.59;0.215;0.074;0.004;0;0;0.135;2208;44503;207867;53748428;179109717;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-CAM-21-RN;7CAM 0021  RN;CANTO DO AMARO;3R Potiguar;4.80E+14;2023/07;0;0;0;0;0;0;0;0;Estação Coletora Canto do Amaro A;INSTALACAO EMB/DESEMB;0;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Bahia;Recôncavo;7-BA-267-BA;7BA  0267  BA;BURACICA;Petrobras;4.80E+14;2023/07;96208;0;96208;0.0083;0;0.0083;0.256;12494488;Estação Coletora Pereira;INSTALACAO EMB/DESEMB;737;2022/02;Baiano Mistura;36.5;< 210ºC;0.191;210ºC a 500ºC;0.497;> 500ºC;0.312;29288;5091;9.29;2751;3809;1026;1016;0.59;0.215;0.074;0.004;0;0;0.135;2208;44503;207867;53748428;179109717;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-MOR-15-RN;7MOR15RN;BENFICA;3R Potiguar;4.86E+12;2023/07;68638;0;68638;0.0255;0;0.0255;0.788;5113327;Estação Coletora Central de Benfica;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Bahia;Recôncavo;7-BA-201-BA;7BA  0201  BA;BURACICA;Petrobras;4.80E+14;2023/07;14838;0;14838;0.0046;0;0.0046;0.143;2156336;Estação Coletora Pereira;INSTALACAO EMB/DESEMB;135;2022/02;Baiano Mistura;36.5;< 210ºC;0.191;210ºC a 500ºC;0.497;> 500ºC;0.312;29288;5091;9.29;2751;3809;1026;1016;0.59;0.215;0.074;0.004;0;0;0.135;2208;44503;207867;53748428;179109717;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-CAM-273-RN;7CAM 0273  RN;CANTO DO AMARO;3R Potiguar;4.80E+14;2023/07;0.0201;0;0.0201;0;0;0;0;0.504;Estação Coletora Canto do Amaro H;INSTALACAO EMB/DESEMB;9;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Bahia;Recôncavo;9-BA-193-BA;9BA  0193  BA;BURACICA;Petrobras;4.80E+14;2023/07;297346;0;297346;0.1062;0;0.1062;3293;8948101;Estação Coletora Pereira;INSTALACAO EMB/DESEMB;744;2022/02;Baiano Mistura;36.5;< 210ºC;0.191;210ºC a 500ºC;0.497;> 500ºC;0.312;29288;5091;9.29;2751;3809;1026;1016;0.59;0.215;0.074;0.004;0;0;0.135;2208;44503;207867;53748428;179109717;04/09/2023 02:36
Bahia;Recôncavo;7-CX-33-BA;7CX  0033  BA;CEXIS;3R Candeias;4.80E+14;2023/07;14481;0;14481;0.1901;0;0.1901;5839;0.2031;Estação Cexis;INSTALACAO EMB/DESEMB;742;2022/02;Baiano Mistura;36.5;< 210ºC;0.191;210ºC a 500ºC;0.497;> 500ºC;0.312;79.58;7.7;3.75;0.83;1.16;0.33;0.4;0.32;0.13;0.04;0;0;0;0.01;5.2;0.55;203968;53279462;37764436;04/09/2023 02:36
